Không,bình thường
không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
không,bình thường
không,bình thường
không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
không,bình thường
không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
không,bình thường
không,bình thường
không,bình thường
không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
không,bình thường
Không,bình thường
Không,bình thường
Không,bình thường
không,bình thường
không,bình thường
không,bình thường
Khong ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
không ,bình thường
không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
không ,bình thường
không ,bình thường
không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
Không ,bình thường
không ,bình thường
Không ,bình thường
không ,bình thường
không ,bình thường
không ạ,bình thường
không ạ,bình thường
không ạ,bình thường
Không ạ,bình thường
không ạ,bình thường
không ạ,bình thường
không ạ,bình thường
Không ạ,bình thường
Không ạ,bình thường
không ạ,bình thường
Không ạ,bình thường
Không ạ,bình thường
không ạ,bình thường
không ạ,bình thường
không aj ,bình thường
"Không bị trễ giờ vào lớp học so với học trực tiếp, đi học đầy đủ hơn, dễ tập trung hơn, điểm số học tập được cải thiện hơn",rất tốt
"Không bị trễ giờ vào lớp học so với học trực tiếp, đi học đầy đủ hơn, dễ tập trung hơn.",rất tốt
"Không bị trễ giờ vào lớp học so với học trực tiếp, đi học đầy đủ hơn, dễ tập trung hơn.",rất tốt
KHONG CO,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
Khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
Khong co,bình thường
khong co,bình thường
Khong co,bình thường
khong co,bình thường
Khong co,bình thường
khong co,bình thường
khong co,bình thường
khong co,bình thường
khong có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
KHÔNG CÓ,bình thường
không có,bình thường
kHÔNG CÓ,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
KHÔNG CÓ,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
Không có,bình thường
không có,bình thường
Không có,bình thường
Không có,bình thường
không cố,bình thường
Không cơ,bình thường
Khong co ,bình thường
khong có ,bình thường
Không co ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
không có ,bình thường
Không có ,bình thường
không có ,bình thường
Không có ,bình thường
Không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
Không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
Không có ,bình thường
không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
không có ,bình thường
Không có ,bình thường
không có ,bình thường
Không có ,bình thường
Không có ,bình thường
Không có ạ,bình thường
không có ạ,bình thường
Không có ạ,bình thường
Không có ạ,bình thường
Không có ạ,bình thường
Không có ạ,bình thường
Không có ạ,bình thường
không có ạ,bình thường
Không có ạ,bình thường
Không có ạ,bình thường
không có ạ,bình thường
không có ạ,bình thường
không có ạ,bình thường
không có ạ,bình thường
Không có ạ,bình thường
Không có ạ ,bình thường
Không có ạ ,bình thường
Không có ạ!!!,bình thường
không có đóng góp,bình thường
Không có đóng góp,bình thường
Không có đóng góp ,bình thường
không có đóng góp gì,bình thường
không có đóng góp gì,bình thường
Không có đống góp gì thêm,bình thường
không có đóng góp ý kiến ,bình thường
Không có gì,bình thường
Không có gì,bình thường
Không có gì,bình thường
không có gì ý kiến,bình thường
không có gì ý kiến,bình thường
không có góp ý,bình thường
không có góp ý,bình thường
Không có nhược điểm,tốt
không có nhược điểm ,tốt
Không có thêm ý kiến ,bình thường
khong co y kien,bình thường
Không có ý kiên,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
Không có ý kiến,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
không có ý kiến ,bình thường
Không có ý kiến ,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ,bình thường
Không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
Không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
không có ý kiến ạ,bình thường
không có ý kiến đóng góp,bình thường
không có ý kiến đóng góp,bình thường
không có ý kiến đóng góp khác,bình thường
Không có ý kiến đóng góp khác,bình thường
không có ý kiến đóng góp khác,bình thường
không có ý kiến đóng góp khác,bình thường
không có ý kiến gì,bình thường
Không có ý kiến gì,bình thường
Không có ý kiến gì,bình thường
Không có ý kiến gì,bình thường
không có ý kiến gì,bình thường
Không có ý kiến gì ,bình thường
Không có ý kiến gì ,bình thường
không có ý kiến gì ạ,bình thường
không có ý kiến gì khác,bình thường
không có ý kiến gì khác,bình thường
Không có ý kiến gì khác,bình thường
Không có ý kiến gì thêm,bình thường
không có ý kiến gì thêm,bình thường
không có ý kiến gì thêm,bình thường
Không có ý kiến gì thêm,bình thường
Không có y kiến khác,bình thường
Không có ý kiên khác,bình thường
không có ý kiến khác,bình thường
không có ý kiến khác,bình thường
Không có ý kiến khác,bình thường
không có ý kiến khác ,bình thường
không có ý kiến khác ,bình thường
Không có ý kiến khác.,bình thường
Không có ý kiến khác.,bình thường
Không có ý kiến nào khác,bình thường
Không có ý kiến nào khác,bình thường
không có ý kiến thêm,bình thường
không có ý kiến thêm,bình thường
không có ý kiến thêm,bình thường
không có ý kiến về môn học này,bình thường
không có yêu cầu gì,bình thường
không coa,bình thường
không còn ý kiến gì,bình thường
không đạt hiểu quả 100% so với học trực tiếp,tệ
Không dễ tiếp thu bài học,tệ
Không được lên trường học và trải nghiệm ,tệ
không hiệu quả,rất tệ
không hiệu quả,rất tệ
không hiệu quả,rất tệ
không hiệu quả,rất tệ
không hiệu quả như học trực tiếp,rất tệ
"Không phải mất thời gian đến trường như trước nữa,chủ động và có trách nhiệm trong việc học hơn,có nhiều thời gian chuẩn bị cho việc học tốt hơn,làm việc nhóm tích cực và mọi người hỗ trợ nhau tốt hơn khi học trực tiếp.",rất tốt
Không sợ lây covid. Đi học trực tiếp ớn quá. Ảnh hưởng sức khỏe. Có tiền chẳng đánh đổi được. Ráng học ra trường. Ngán quá. ,bình thường
không thể thực hành tại trường,tệ
"Không tiếp thu được hết nội dung của bài học, ít áp lực hơn, kết quả học tập cao hơn so với học trực tiếp nhưng việc học trực tiếp có vẻ sẽ tốt cho bản thân hơn.",không liên quan
"Không tiếp thu được hết nội dung của bài học, ít áp lực hơn, kết quả học tập cao hơn so với học trực tiếp nhưng việc học trực tiếp có vẻ sẽ tốt cho bản thân hơn.",không liên quan
Không tiếp thu tốt bài không hiểu bài bằng học trực tiếp,tệ
"không tốn thời gian di chuyển lên lớp, thể học bất cứ đâu ",tốt
khong y kien,bình thường
khong y kien,bình thường
khong y kien,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến,bình thường
Không ý kiến,bình thường
không ý kiến,bình thường
không ý kiến,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ,bình thường
Không ý kiến ạ ,bình thường
không ý kiến đongs góp,bình thường
không ý kiến gì thêm,bình thường
không ý kiến gì thêm,bình thường
Không ý kiến.,bình thường
Không.,bình thường
Không. Ó ý kiến,bình thường
Khoong,bình thường
kkhông có,bình thường
Kncos,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
KO,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
ko,bình thường
Ko,bình thường
Ko,bình thường
Ko,bình thường
ko,bình thường
Ko,bình thường
ko,bình thường
ko ,bình thường
ko ,bình thường
ko ,bình thường
Ko ạ,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
Ko có,bình thường
ko có,bình thường
Ko có ,bình thường
Ko có ạ,bình thường
Ko có ạ,bình thường
Ko có gì,bình thường
Ko có ý kiến,bình thường
Ko có ý kiến,bình thường
Ko có ý kiến,bình thường
Ko coá,bình thường
Ko coá,bình thường
ko khác nhau nhiều quan trọng do bản thân mình tự học,bình thường
Ko ý kiên,bình thường
Ko ý kiến,bình thường
Ko ý kiến,bình thường
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
kỹ năng sử dụng công nghệ để học tập trực tuyến,không liên quan
l;inh hoạt thời gian,tốt
Làm chủ được thời gian ,không liên quan
M,không liên quan
"m muốn có bản ghi lại bài giảng mỗi khi học ,để có thể xem lại bài giảng",không liên quan
Mạng internet chưa ổn định,tệ
Mạng internet chưa ổn định ,tệ
Mạng internet không ổn định,tệ
Mạng internet không ổn định,tệ
Mạng internet không ổn định ảnh hưởng đến giờ học,tệ
mạng internet thiếu ổn định ảnh hưởng tới thời gian tham gia tiết học ,tệ
Mạng không ổn định khó tiếp thu,tệ
"Micro của thầy hơi nhỏ vs rè, nhưng nghe cũng tạm được.",tệ
mọi thứ đều ổn ,tốt
Mọi thứ đều ổn ,tốt
môn học hay ,tốt
"mong được xuông trường học off , học online mạng ở nhà rất yếu lag vs chập chờn",rất tệ
mong giảng viên chú ý đến sinh viên nhiều hơn,rất tệ
Mong giảng viên nhiệt tình hơn ,tệ
"Mong nhà trường nếu có còn học onl, những môn thực hành ko nên để vào đki môn học cho sv vì tụi e ng sẽ có laptop ng sẽ ko có. Môn học lần đầu tiên cũng ko thể biết đc môn này có cần tới laptop hay ko",rất tệ
Mong sẽ được học online trong thời gian tiếp theo,tốt
Muốn học trực tiếp,tốt
N/A,không liên quan
N/A,không liên quan
N/A,không liên quan
Najwa,không liên quan
Nâng cao,tốt
Nên cho ít bài tập lại,tệ
Nên cho sinh viên thời gian khi làm bài kiểm tra,tệ
nên có option học online và học offline,không liên quan
nên để option học online và học offline,không liên quan
nên học off,không liên quan
Nên học off ,không liên quan
Nên học offline,không liên quan
nên học online ,không liên quan
nên học online hết kì 2. :)))),không liên quan
Nên nhiều video thực tế cho sinh viên,không liên quan
Nên triển khai học những môn như quốc phòng những môn đại cương theo phương thức online,không liên quan
nhà trường nên hỗ trợ thêm cho sinh viên,không liên quan
Như nhau ,bình thường
Nhược điểm khi học onl rất khó để giảng viên bao quát hết sinh viên,tệ
nhược diểm không phát huy hết sự sáng tạo của sinh viên ,bình thường
nhược điểm ko vui bằng học ở lớp,tệ
nhược điểm mạng yếu gây ảnh hưởng bài học,tệ
"Nhược điểm: giáo lưu với bạn bè bị hạn chế, ",tệ
nN,không liên quan
no,không liên quan
no,không liên quan
no,không liên quan
no cmt,không liên quan
no cmt,không liên quan
No comment,không liên quan
No comment,không liên quan
no more,không liên quan
no more,không liên quan
none,không liên quan
ok,bình thường
Ok,tốt
Ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
Ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
ok,tốt
Ok,tốt
ok,tốt
ok,tốt
ok,tốt
ok,tốt
Ok,tốt
Ok,tốt
ok,tốt
Ok,tốt
ok,tốt
ok,tốt
ok,tốt
Ok,tốt
oke,tốt
Oke,tốt
Oke,tốt
Okela,tốt
ổn,tốt
ổn,tốt
Ổn định hơn học ở lớp,tốt
Phần mềm thực hành không tải được với nhiều laptop,tệ
Phat trien hon,tốt
phù hợp trong bối cảnh dịch bệnh,bình thường
phù hợp trong thời gian dịch bệnh,bình thường
Phù hợp trong tình hình dịch bệnh,bình thường
phù hợp với bối cảnh dịch bệnh,bình thường
Quá nhiều ưu điểm và k có khuyết điểm,bình thường
Quá nhiều ưu điểm và không có khuyết điểm,bình thường
qua tuyet voi,rất tốt
"quản lý được thời gian, hay bị mất mạng",tệ
"Quản lý được thời gian, tiếp thu bài tốt. Nhược điểm là đường truyền mạng đôi khi còn gặp trục trặc ảnh hưởng đến việc học nhưng không đáng kể.",bình thường
quản lý thời gian,bình thường
rất hay ,rất tốt
Rất hiệu quả cải thiện rất nhiều khi học online,rất tốt
Rất nhiều ưu điểm,rất tốt
Rất ổn,rất tốt
"Rất thuận tiện cho việc di chuyển, cần phát huy học online hơn",rất tốt
Rất tốt ạ,rất tốt
Rất tốt ạ,rất tốt
Rất tốt và tiện lợi ,rất tốt
"Rất tốt, mong được học onl tiếp ạ",rất tốt
s,không liên quan
Sắp xếp thời gian học tập phù hợp với sinh viên,không liên quan
sd,không liên quan
sẽ khó hiễu bài hơn khi học online,không liên quan
Sẽ không hiểu bài nếu mạng có vđề,không liên quan
Sinh viên khó hiểu bài,không liên quan
Sinh viên nên tương tác với nhau nhiều hơn,không liên quan
"So với học trực tuyến, học trực tiếp sẽ tốt hơn",không liên quan
so vs học trức tiếp học online không hiểu gì cả,không liên quan
srdyjf,không liên quan
